bugged_Bugged;halstead_TotalNumberOfOperators;halstead_NumberOfDistinctOperators;halstead_TotalNumberOfOperands;halstead_NumberOfDistinctOperands;halstead_Length;halstead_Vocabulary;halstead_Volume;halstead_Difficulty;halstead_Effort;issues_process_fixes_count;issues_process_fixes_insertions_count;issues_process_fixes_insertions_mean;issues_process_fixes_insertions_std;issues_process_fixes_insertions_min;issues_process_fixes_insertions_max;issues_process_fixes_deletions_count;issues_process_fixes_deletions_mean;issues_process_fixes_deletions_std;issues_process_fixes_deletions_min;issues_process_fixes_deletions_max;issues_process_fixes_changes_count;issues_process_fixes_changes_mean;issues_process_fixes_changes_std;issues_process_fixes_changes_min;issues_process_fixes_changes_max;issues_process_non_fixes_count;issues_process_issues_count;issues_process_issues_insertions_count;issues_process_issues_insertions_mean;issues_process_issues_insertions_std;issues_process_issues_insertions_min;issues_process_issues_insertions_max;issues_process_issues_deletions_count;issues_process_issues_deletions_mean;issues_process_issues_deletions_std;issues_process_issues_deletions_min;issues_process_issues_deletions_max;issues_process_issues_changes_count;issues_process_issues_changes_mean;issues_process_issues_changes_std;issues_process_issues_changes_min;issues_process_issues_changes_max;issues_product_blame_merge_count;issues_product_blame_merge_blame_getDistinctOperatorsCnt_count;issues_product_blame_merge_blame_getDistinctOperatorsCnt_mean;issues_product_blame_merge_blame_getDistinctOperatorsCnt_std;issues_product_blame_merge_blame_getDistinctOperatorsCnt_min;issues_product_blame_merge_blame_getDistinctOperatorsCnt_max;issues_product_blame_merge_blame_getTotalOparandsCnt_count;issues_product_blame_merge_blame_getTotalOparandsCnt_mean;issues_product_blame_merge_blame_getTotalOparandsCnt_std;issues_product_blame_merge_blame_getTotalOparandsCnt_min;issues_product_blame_merge_blame_getTotalOparandsCnt_max;issues_product_blame_merge_blame_getEffort_count;issues_product_blame_merge_blame_getEffort_mean;issues_product_blame_merge_blame_getEffort_std;issues_product_blame_merge_blame_getEffort_min;issues_product_blame_merge_blame_getEffort_max;issues_product_blamemerge_blamegetTotalOperatorsCnt_count;issues_product_blamemerge_blamegetTotalOperatorsCnt_mean;issues_product_blamemerge_blamegetTotalOperatorsCnt_std;issues_product_blamemerge_blamegetTotalOperatorsCnt_max;issues_product_blamemerge_blamegetDistinctOperatorsCnt_count;issues_product_blamemerge_blamegetDistinctOperatorsCnt_mean;issues_product_blamemerge_blamegetDistinctOperatorsCnt_std;issues_product_blamemerge_blamegetDistinctOperatorsCnt_max;issues_product_blamemerge_blamegetTotalOparandsCnt_count;issues_product_blamemerge_blamegetTotalOparandsCnt_mean;issues_product_blamemerge_blamegetTotalOparandsCnt_std;issues_product_blamemerge_blamegetTotalOparandsCnt_max;issues_product_blamemerge_blamegetDistinctOperandsCnt_count;issues_product_blamemerge_blamegetDistinctOperandsCnt_mean;issues_product_blamemerge_blamegetDistinctOperandsCnt_std;issues_product_blamemerge_blamegetDistinctOperandsCnt_max;issues_product_blamemerge_blamegetLength_count;issues_product_blamemerge_blamegetLength_mean;issues_product_blamemerge_blamegetLength_std;issues_product_blamemerge_blamegetLength_max;issues_product_blamemerge_blamegetVocabulary_count;issues_product_blamemerge_blamegetVocabulary_mean;issues_product_blamemerge_blamegetVocabulary_std;issues_product_blamemerge_blamegetVocabulary_max;issues_product_blamemerge_blamegetVolume_count;issues_product_blamemerge_blamegetVolume_mean;issues_product_blamemerge_blamegetVolume_std;issues_product_blamemerge_blamegetVolume_max;issues_product_blamemerge_blamegetDifficulty_count;issues_product_blamemerge_blamegetDifficulty_mean;issues_product_blamemerge_blamegetDifficulty_std;issues_product_blamemerge_blamegetDifficulty_max;issues_product_blamemerge_blamegetEffort_count;issues_product_blamemerge_blamegetEffort_mean;issues_product_blamemerge_blamegetEffort_std;issues_product_blamemerge_blamegetEffort_max;process_files_all_process_count;process_files_all_process_insertions_count;process_files_all_process_insertions_mean;process_files_all_process_insertions_std;process_files_all_process_insertions_min;process_files_all_process_insertions_max;process_files_all_process_deletions_count;process_files_all_process_deletions_mean;process_files_all_process_deletions_std;process_files_all_process_deletions_min;process_files_all_process_deletions_max;process_files_all_process_changes_count;process_files_all_process_changes_mean;process_files_all_process_changes_std;process_files_all_process_changes_min;process_files_all_process_changes_max
False;7356.0;30.0;3482.0;215.0;10838.0;245.0;86017.28198290987;242.93023255813952;20896198.31612736;32.0;32.0;32.3125;48.81131379955583;0.0;218.0;32.0;17.9375;31.356367362842725;0.0;106.0;32.0;50.25;68.35108607580376;0.0;218.0;0.0;792.0;792.0;20.859848484848484;24.247549778643315;0.0;218.0;792.0;18.876262626262623;24.83334779591114;0.0;98.0;792.0;39.73611111111112;44.63202332372956;1.0;218.0;14332.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14332.0;5.232347195087916;5.01571241228465;19.0;14332.0;3.5747976555958694;2.903596273904806;11.0;14332.0;2.3268908735696345;2.528927142133368;11.0;14332.0;2.286421992743511;2.4611309241860297;11.0;14332.0;7.559238068657549;7.382852014250981;26.0;14332.0;5.861219648339381;5.156465847624585;17.0;14332.0;25.049482502299032;28.095478389932737;101.57915548582147;14332.0;1.6274974083967946;1.650703535210093;6.6;14332.0;83.74294978965567;109.48727392152512;485.6827130060184;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;242.0;15.0;126.0;37.0;368.0;52.0;2097.7618162759222;25.54054054054054;53577.97071299315;1.0;1.0;79.0;0.0;79.0;79.0;1.0;0.0;0.0;0.0;0.0;1.0;79.0;0.0;79.0;79.0;0.0;6.0;6.0;79.0;0.0;79.0;79.0;6.0;0.0;0.0;0.0;0.0;6.0;79.0;0.0;79.0;79.0;474.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;474.0;3.0632911392405062;4.24216757835412;13.0;474.0;1.9873417721518989;2.500707743639201;7.0;474.0;1.5949367088607596;2.359913572118133;7.0;474.0;1.5569620253164558;2.295764104406022;7.0;474.0;4.658227848101266;6.47758093588621;19.0;474.0;3.5443037974683542;4.50735120020316;13.0;474.0;14.565059166052896;23.209118098155955;70.30835464468075;474.0;0.9531645569620252;1.327175905473284;3.6;474.0;41.00736844377394;73.15036473118431;246.0792412563826;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;6110.0;47.0;2613.0;266.0;8723.0;313.0;72313.83440179322;230.84774436090223;16693485.557741782;33.0;33.0;25.57575757575757;42.84786335325711;0.0;208.0;33.0;6.727272727272728;9.388399515068874;0.0;40.0;33.0;32.303030303030305;44.24116073330697;0.0;222.0;0.0;537.0;537.0;14.202979515828678;32.92225337405272;0.0;208.0;537.0;4.048417132216015;6.45401950924198;0.0;40.0;537.0;18.251396648044693;35.732188482580945;1.0;222.0;8936.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8936.0;5.711056401074306;4.61931842378765;27.0;8936.0;3.591875559534467;2.5650696986840598;12.0;8936.0;2.6661817367949867;2.3409739296070997;12.0;8936.0;2.516450313339302;2.2059993948420638;10.0;8936.0;8.377238137869293;6.73089187661218;39.0;8936.0;6.108325872873769;4.39780609387115;21.0;8936.0;26.45896880877602;24.730886013591338;171.30037948837168;8936.0;1.8439425953162527;1.601987055195871;12.5;8936.0;82.03950931020542;118.09938432304638;1332.5742227201613;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;229.0;20.0;100.0;34.0;329.0;54.0;1893.3579882117813;29.41176470588235;55686.99965328768;1.0;1.0;56.0;0.0;56.0;56.0;1.0;0.0;0.0;0.0;0.0;1.0;56.0;0.0;56.0;56.0;0.0;3.0;3.0;56.0;0.0;56.0;56.0;3.0;0.0;0.0;0.0;0.0;3.0;56.0;0.0;56.0;56.0;168.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;168.0;4.089285714285714;5.8430883036170655;20.0;168.0;2.642857142857143;3.3610764498334937;11.0;168.0;1.7857142857142858;2.5054261046342434;9.0;168.0;1.5535714285714286;2.1100243452108267;8.0;168.0;5.875;8.220893128628745;27.0;168.0;4.196428571428571;5.185492116075905;17.0;168.0;19.66954463454707;31.117782048329463;102.7985828955553;168.0;1.5238095238095235;2.2681109797792924;7.875;168.0;94.94309856365956;198.3469351393646;786.8059950697498;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;5078.0;49.0;2749.0;301.0;7827.0;350.0;66147.62937231164;223.7558139534884;14800916.651295263;33.0;33.0;28.60606060606061;101.36904711065016;0.0;583.0;33.0;5.545454545454546;11.848235388368252;0.0;51.0;33.0;34.15151515151515;109.49603908707188;0.0;629.0;0.0;349.0;349.0;6.286532951289399;53.933743588108086;0.0;583.0;349.0;1.9398280802292265;4.352874723807619;0.0;46.0;349.0;8.226361031518625;58.07127797877081;1.0;629.0;2452.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2452.0;5.3486949429037525;4.554169444854111;26.0;2452.0;3.687194127243067;2.684792378662083;11.0;2452.0;3.125203915171289;2.382151981133197;13.0;2452.0;3.016721044045677;2.2824177126306844;13.0;2452.0;8.47389885807504;6.729164301290652;36.0;2452.0;6.703915171288744;4.718213985472828;22.0;2452.0;27.670412224684394;25.67501882737508;160.5395382709427;2452.0;1.931787035467704;1.7361398851975465;17.5;2452.0;89.55393901750622;138.5383357048103;1627.5;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;19.0;12.0;11.0;11.0;30.0;23.0;135.7068586817104;6.0;814.2411520902624;4.0;4.0;1.25;1.8929694486000912;0.0;4.0;4.0;0.75;0.957427107756338;0.0;2.0;4.0;2.0;1.8257418583505536;0.0;4.0;0.0;261.0;261.0;0.1532567049808429;0.7692897118590485;0.0;4.0;261.0;0.9616858237547892;0.1923224279647621;0.0;1.0;261.0;1.1149425287356325;0.5769672838942865;1.0;4.0;595.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.0;2.346218487394958;3.2194377532625764;7.0;595.0;1.149579831932773;1.6026532057525928;5.0;595.0;1.9210084033613448;2.722053404874067;6.0;595.0;1.9210084033613448;2.722053404874067;6.0;595.0;4.267226890756303;5.918428521911255;13.0;595.0;3.070588235294118;4.17766937066212;9.0;595.0;13.329066266178916;18.788007487592395;41.20902501875006;595.0;0.5663865546218487;0.8046871645649324;2.5;595.0;20.994587592611133;29.00696365768236;61.813537528125096;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;22.0;14.0;11.0;11.0;33.0;25.0;153.24725426256592;7.0;1072.730779837961;4.0;4.0;0.75;0.957427107756338;0.0;2.0;4.0;0.75;0.957427107756338;0.0;2.0;4.0;1.5;1.2909944487358056;0.0;3.0;0.0;261.0;261.0;0.0766283524904214;0.3846448559295242;0.0;2.0;261.0;0.9616858237547892;0.1923224279647621;0.0;1.0;261.0;1.0383141762452108;0.1923224279647621;1.0;2.0;596.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;596.0;2.471476510067114;3.261312593582642;7.0;596.0;1.24496644295302;1.679453141952728;6.0;596.0;1.9345637583892616;2.712079417597613;6.0;596.0;1.9345637583892616;2.712079417597613;6.0;596.0;4.406040268456376;5.9326384305767;13.0;596.0;3.1795302013422817;4.193189810552539;9.0;596.0;13.748286858861546;18.837857165197235;41.20902501875006;596.0;0.6216442953020134;0.8400988223088476;3.0;596.0;22.225906811020558;30.8185327560012;95.09775004326936;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;22.0;14.0;12.0;12.0;34.0;26.0;159.81495041679716;7.0;1118.70465291758;5.0;5.0;0.8;0.8366600265340756;0.0;2.0;5.0;0.6;0.8944271909999159;0.0;2.0;5.0;1.4;1.140175425099138;0.0;3.0;0.0;269.0;269.0;0.104089219330855;0.4101578775880364;0.0;2.0;269.0;0.933085501858736;0.2503396128594743;0.0;1.0;269.0;1.037174721189591;0.1895423867464022;1.0;2.0;601.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;601.0;2.4509151414309485;3.255457468281074;7.0;601.0;1.2346089850249584;1.6762657571277697;6.0;601.0;1.9267886855241263;2.702091382048067;6.0;601.0;1.9267886855241263;2.702091382048067;6.0;601.0;4.3777038269550745;5.915975719930061;13.0;601.0;3.1613976705490847;4.180379653005362;9.0;601.0;13.63390843241511;18.800789329778297;41.20902501875006;601.0;0.6164725457570716;0.8384975867556259;3.0;601.0;22.04099910044634;30.75629130475067;95.09775004326936;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;17.0;12.0;11.0;10.0;28.0;22.0;124.86408532184431;6.6;824.1029631241726;1.0;1.0;21.0;0.0;21.0;21.0;1.0;0.0;0.0;0.0;0.0;1.0;21.0;0.0;21.0;21.0;0.0;10.0;10.0;21.0;0.0;21.0;21.0;10.0;0.0;0.0;0.0;0.0;10.0;21.0;0.0;21.0;21.0;189.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;189.0;0.8095238095238095;1.9229062351185384;7.0;189.0;0.6190476190476191;1.433956416018114;5.0;189.0;0.5238095238095238;1.438717767524147;6.0;189.0;0.5238095238095238;1.438717767524147;6.0;189.0;1.3333333333333333;3.3230337331254045;13.0;189.0;1.1428571428571428;2.702582351711259;9.0;189.0;3.8339044727407865;10.173189416779872;41.20902501875006;189.0;0.2857142857142857;0.7185662015557348;2.5;189.0;7.154534170139981;17.915135719408052;61.813537528125096;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;23.0;14.0;14.0;12.0;37.0;26.0;173.91626957122045;8.166666666666666;1420.3162014983;5.0;5.0;1.2;2.16794833886788;0.0;5.0;5.0;0.8;0.4472135954999579;0.0;1.0;5.0;2.0;2.345207879911715;0.0;6.0;0.0;261.0;261.0;0.1915708812260536;0.9616121398238108;0.0;5.0;261.0;1.0;0.0;1.0;1.0;261.0;1.1915708812260537;0.9616121398238108;1.0;6.0;325.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;325.0;4.116923076923077;3.442453243035311;8.0;325.0;1.8707692307692307;1.6087840547608625;6.0;325.0;3.433846153846154;2.9069030720141784;6.0;325.0;3.4061538461538463;2.906138507649115;6.0;325.0;7.550769230769231;6.322703630297817;13.0;325.0;5.276923076923077;4.374828717309167;9.0;325.0;23.7110390107885;20.290638330053888;41.20902501875006;325.0;0.9415384615384615;0.9050428520808084;4.0;325.0;38.33170847897936;35.93044815648723;152.156400069231;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;52.0;20.0;24.0;21.0;76.0;41.0;407.1739523509744;11.428571428571429;4653.416598296851;6.0;6.0;2.1666666666666665;2.786873995477131;0.0;7.0;6.0;0.6666666666666666;0.816496580927726;0.0;2.0;6.0;2.833333333333333;2.48327740429189;0.0;7.0;0.0;269.0;269.0;0.3568773234200743;1.389915407271937;0.0;7.0;269.0;0.933085501858736;0.2503396128594743;0.0;1.0;269.0;1.2899628252788105;1.151544873475545;1.0;7.0;689.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;689.0;2.431059506531205;3.0710991817187905;7.0;689.0;1.3686502177068214;1.6931646288306856;6.0;689.0;1.8258345428156748;2.5572230535954312;6.0;689.0;1.796806966618287;2.549382328101282;6.0;689.0;4.256894049346879;5.561695428259558;13.0;689.0;3.165457184325109;3.932411880654025;9.0;689.0;12.771538621494155;17.603664759690083;41.20902501875006;689.0;0.6995645863570392;0.9180124744047086;4.5;689.0;20.985672083661917;27.851102851403105;121.5;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;42.0;16.0;19.0;17.0;61.0;33.0;307.70804128086564;8.941176470588236;2751.271898511269;5.0;5.0;3.4;7.05691150575094;0.0;16.0;5.0;0.8;0.8366600265340756;0.0;2.0;5.0;4.2;6.685805860178712;0.0;16.0;0.0;259.0;259.0;0.4942084942084942;2.773588972039483;0.0;16.0;259.0;0.9691119691119692;0.1733493107524676;0.0;1.0;259.0;1.4633204633204633;2.6002396612870164;1.0;16.0;658.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;658.0;2.366261398176292;3.1566727669244057;7.0;658.0;1.25531914893617;1.6848805597812122;5.0;658.0;1.8282674772036476;2.6158381391737877;6.0;658.0;1.8282674772036476;2.6158381391737877;6.0;658.0;4.194528875379939;5.719083425402571;13.0;658.0;3.0835866261398177;4.058627193576896;9.0;658.0;12.846637809280033;18.170322290823854;41.20902501875006;658.0;0.6117021276595744;0.8494244569665266;2.5;658.0;20.74493902794383;28.45249116211158;67.5;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;107.0;17.0;47.0;24.0;154.0;41.0;825.0630087111849;16.645833333333332;13733.861332504932;5.0;5.0;1.6;3.5777087639996643;0.0;8.0;5.0;0.6;0.5477225575051662;0.0;1.0;5.0;2.2;3.2710854467592254;0.0;8.0;0.0;255.0;255.0;0.1254901960784313;0.9960242101805103;0.0;8.0;255.0;0.984313725490196;0.1245030262725638;0.0;1.0;255.0;1.1098039215686275;0.8715211839079466;1.0;8.0;1138.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1138.0;2.5430579964850617;2.894569287757516;8.0;1138.0;1.789103690685413;1.915401835523164;6.0;1138.0;1.538664323374341;2.093840438868306;6.0;1138.0;1.538664323374341;2.093840438868306;6.0;1138.0;4.081722319859402;4.800267493302706;13.0;1138.0;3.327768014059754;3.553429665003926;9.0;1138.0;11.423438627010324;15.2621367478359;41.20902501875006;1138.0;0.8528119507908611;0.9845311943305358;3.0;1138.0;20.945707655095955;29.17875789264115;90.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;26.0;15.0;15.0;12.0;41.0;27.0;194.95038758870223;9.375;1827.6598836440835;6.0;6.0;1.0;1.5491933384829668;0.0;4.0;6.0;0.8333333333333334;0.408248290463863;0.0;1.0;6.0;1.8333333333333333;1.7224014243685086;0.0;5.0;0.0;291.0;291.0;0.2405498281786941;0.7727280648221362;0.0;4.0;291.0;1.0;0.0;1.0;1.0;291.0;1.2405498281786942;0.7727280648221362;1.0;5.0;314.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;314.0;4.270700636942675;3.3199900139673675;7.0;314.0;2.0031847133757963;1.595717927389152;6.0;314.0;3.5445859872611467;2.8609275938155814;6.0;314.0;3.5445859872611467;2.8609275938155814;6.0;314.0;7.815286624203821;6.1538545089191965;13.0;314.0;5.547770700636943;4.26883476910409;9.0;314.0;24.468935552563774;19.79406942494864;41.20902501875006;314.0;0.9792993630573248;0.8183507256032951;3.0;314.0;38.08438194415285;30.457908090605933;85.58797503894243;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;59.0;18.0;28.0;15.0;87.0;33.0;438.86228838418543;16.8;7372.886444854315;4.0;4.0;13.25;15.435349040433133;1.0;34.0;4.0;0.25;0.5;0.0;1.0;4.0;13.5;15.17673658377628;2.0;34.0;0.0;3.0;3.0;34.0;0.0;34.0;34.0;3.0;0.0;0.0;0.0;0.0;3.0;34.0;0.0;34.0;34.0;118.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;118.0;1.3135593220338984;2.015746357256463;6.0;118.0;1.2372881355932204;1.8886886243335848;6.0;118.0;0.6271186440677966;1.1752185479203108;5.0;118.0;0.6016949152542372;1.155735090077074;5.0;118.0;1.9406779661016949;3.1113038267333204;11.0;118.0;1.8389830508474576;2.885182714986275;10.0;118.0;4.851810925735383;9.22588397502115;33.219280948873624;118.0;0.6059322033898306;1.0877163698994516;4.0;118.0;11.468768011759922;23.207281419055118;99.65784284662088;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;209.0;23.0;115.0;41.0;324.0;64.0;1944.0;32.25609756097561;62705.85365853659;4.0;4.0;3.5;1.7320508075688772;2.0;6.0;4.0;3.5;1.7320508075688772;2.0;6.0;4.0;7.0;3.4641016151377544;4.0;12.0;0.0;1.0;1.0;6.0;0.0;6.0;6.0;1.0;6.0;0.0;6.0;6.0;1.0;12.0;0.0;12.0;12.0;721.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;721.0;1.2773925104022192;2.1390942715705754;10.0;721.0;1.058252427184466;1.7430629961117985;7.0;721.0;0.680998613037448;1.4155042687043708;6.0;721.0;0.6699029126213593;1.3831510387938497;6.0;721.0;1.9583911234396671;3.441323980861789;15.0;721.0;1.7281553398058251;2.905148314869929;12.0;721.0;5.129065381025392;10.28600101242412;53.77443751081735;721.0;0.436754507628294;0.8961431677749889;4.375;721.0;10.468756493312869;24.84141217440042;196.7551733099963;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;235.0;22.0;128.0;50.0;363.0;72.0;2239.6827755235595;28.16;63069.46695874343;2.0;2.0;44.5;61.518289963229634;1.0;88.0;2.0;0.5;0.7071067811865476;0.0;1.0;2.0;45.0;60.81118318204309;2.0;88.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.0;2.6704545454545454;3.161265536302445;15.0;88.0;2.1818181818181817;2.341752239834323;7.0;88.0;1.4545454545454546;1.7013118056309082;6.0;88.0;1.375;1.5633187510042152;5.0;88.0;4.125;4.743567937914371;21.0;88.0;3.5568181818181817;3.725827701131146;12.0;88.0;11.624118006233664;15.65231265551607;75.28421251514429;88.0;1.0696969696969696;1.3295247219588584;4.5;88.0;31.22988110240264;53.78771033116941;316.193692563606;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;236.0;22.0;151.0;63.0;387.0;85.0;2480.434292285291;26.365079365079364;65396.84697596617;8.0;8.0;3.75;2.3754698783308417;0.0;7.0;8.0;4.0;4.69041575982343;0.0;14.0;8.0;7.75;6.386369413502032;0.0;19.0;0.0;112.0;112.0;3.1785714285714284;2.000965018150243;1.0;5.0;112.0;7.625;7.003377563525852;0.0;14.0;112.0;10.803571428571429;9.004342581676095;1.0;19.0;599.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;599.0;2.8681135225375627;2.797688058984668;12.0;599.0;1.799666110183639;1.7184615957955367;9.0;599.0;2.4056761268781304;2.053800092026417;9.0;599.0;2.3939899833055094;2.038516397672196;9.0;599.0;5.273789649415693;4.767696922236219;19.0;599.0;4.193656093489149;3.5166911832269334;17.0;599.0;14.422290605258391;15.869468567334296;77.66179398375645;599.0;0.9008466491772;0.897495742592163;4.5;599.0;25.023087325700764;36.84484187850038;349.478072926904;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;1961.0;42.0;1135.0;232.0;3096.0;274.0;25071.507328845797;102.73706896551724;2575773.177513101;24.0;24.0;8.916666666666666;12.96455591776778;0.0;54.0;24.0;5.583333333333333;9.088533945327065;0.0;39.0;24.0;14.5;19.07194616274864;0.0;78.0;0.0;997.0;997.0;3.8214643931795385;4.242903437542172;0.0;54.0;997.0;6.749247743229689;5.3011054329311005;0.0;15.0;997.0;10.570712136409227;8.075836882938042;1.0;54.0;1683.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1683.0;3.1122994652406417;4.518805691306553;27.0;1683.0;2.1883541295306;3.066377419070001;13.0;1683.0;2.225193107546049;2.4233372656556424;15.0;1683.0;2.134878193701723;2.2382448441092757;13.0;1683.0;5.33749257278669;6.827599452210122;41.0;1683.0;4.323232323232324;5.057350145790129;23.0;1683.0;16.715966472543432;27.545517806826247;185.46604019833757;1683.0;1.149199366356229;1.7147979162755065;9.1;1683.0;62.7601355324658;155.80991493511468;1687.7409658048716;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;1670.0;22.0;669.0;51.0;2339.0;73.0;14477.99964322036;144.2941176470588;2089090.1838129144;6.0;6.0;0.5;0.5477225575051661;0.0;1.0;6.0;1.5;1.760681686165901;0.0;5.0;6.0;2.0;1.5491933384829668;1.0;5.0;0.0;302.0;302.0;0.1688741721854304;0.3752625535738424;0.0;1.0;302.0;0.8311258278145696;0.3752625535738424;0.0;1.0;302.0;1.0;0.0;1.0;1.0;387.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;387.0;12.883720930232558;12.938452094261256;32.0;387.0;4.648578811369509;4.299718848004074;11.0;387.0;5.260981912144703;4.945988280376347;12.0;387.0;5.043927648578811;4.7475800298498845;12.0;387.0;18.14470284237726;17.805359314347548;42.0;387.0;9.69250645994832;8.92287162307635;22.0;387.0;75.1742897946527;77.4254717378738;184.47733175670797;387.0;2.4140393413649224;2.306803396193144;6.722222222222222;387.0;353.2753985227317;389.38837905315137;1220.224365456532;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
